date,solar_forecastAT,windonshore_forecastAT,solar_forecastBE,windoffshore_forecastBE,windonshore_forecastBE,solar_forecastGER,windoffshore_forecastGER,windonshore_forecastGER,solar_forecastNL,windoffshore_forecastNL,windonshore_forecastNL
2021-02-05 08:00:00,74,266.0,30,273.0,145.0,702.5,5862.25,9696.25,241.75,296.5,636.25
2021-02-05 09:00:00,222,203.0,230,248.0,139.0,2231.25,5895.25,9733.75,409.75,261.75,583.5
2021-02-05 10:00:00,398,142.0,475,185.0,121.0,4011.75,5888.75,9419.25,610.5,210.0,521.5
2021-02-05 11:00:00,530,107.0,644,137.0,108.0,5423.0,5865.5,9160.5,748.0,178.25,431.5
2021-02-05 12:00:00,586,91.0,715,112.0,112.0,5862.5,5840.0,8998.75,733.0,147.0,373.5
2021-02-05 13:00:00,556,88.0,699,71.0,106.0,5250.0,5842.5,9051.75,560.75,128.75,353.75
2021-02-05 14:00:00,457,89.0,618,49.0,88.0,3879.0,5853.75,9429.0,346.5,116.5,317.25
2021-02-05 15:00:00,297,103.0,434,34.0,69.0,2157.5,5863.25,10211.75,172.0,116.5,327.5
2021-02-05 16:00:00,120,144.0,188,21.0,40.0,688.75,5887.75,11352.0,56.5,128.0,399.5
2021-02-05 17:00:00,20,192.0,18,16.0,19.0,38.25,5908.0,12556.0,9.0,151.5,467.5
2021-02-05 18:00:00,0,225.0,0,16.0,13.0,0.0,5920.0,13606.75,0.0,177.0,528.75
2021-02-05 19:00:00,0,246.0,0,14.0,8.0,0.0,5930.75,14572.0,0.0,202.75,590.75
2021-02-05 20:00:00,0,256.0,0,9.0,6.0,0.0,5944.25,14996.25,0.0,224.25,672.5
2021-02-05 21:00:00,0,264.0,0,5.0,7.0,0.0,5965.5,15188.5,0.0,236.0,767.5
2021-02-05 22:00:00,0,270.0,0,2.0,14.0,0.0,6107.75,15175.0,0.0,268.25,842.75
2021-02-05 23:00:00,0,272.0,0,1.0,25.0,0.0,6108.0,15576.0,0.0,316.5,937.25
2021-02-06 00:00:00,0,203.0,0,75.0,36.0,0.0,6698.75,15233.5,0.0,219.5,788.0
2021-02-06 01:00:00,0,193.0,0,93.0,51.0,0.0,6336.5,15602.5,0.0,290.25,888.25
2021-02-06 02:00:00,0,178.0,0,102.0,69.0,0.0,6417.25,16018.25,0.0,363.75,1002.75
2021-02-06 03:00:00,0,160.0,0,119.0,101.0,0.0,6473.5,16449.25,0.0,442.0,1104.5
2021-02-06 04:00:00,0,161.0,0,153.0,143.0,0.0,6474.0,17064.5,0.0,509.5,1217.25
2021-02-06 05:00:00,0,162.0,0,212.0,187.0,0.0,6461.5,17884.0,0.0,604.5,1358.5
2021-02-06 06:00:00,0,154.0,0,302.0,228.0,0.0,6285.75,19061.25,0.0,697.25,1494.0
2021-02-06 07:00:00,2,159.0,0,426.0,263.0,17.0,6261.5,19921.25,51.5,749.5,1638.75
2021-02-06 08:00:00,36,178.0,14,530.0,287.0,663.75,6264.5,20785.5,168.0,781.75,1771.75
2021-02-06 09:00:00,123,184.0,85,641.0,297.0,2173.75,6289.5,21360.75,282.5,805.0,1894.75
2021-02-06 10:00:00,227,185.0,176,784.0,326.0,3930.75,6273.75,22002.0,440.25,816.75,1971.5
2021-02-06 11:00:00,311,198.0,237,909.0,388.0,5431.75,6220.0,23082.0,570.75,821.25,2040.0
2021-02-06 12:00:00,343,216.0,261,1053.0,472.0,6040.0,6141.5,24255.0,628.5,829.0,2125.5
2021-02-06 13:00:00,344,246.0,235,1220.0,563.0,5533.75,6078.75,25523.75,582.25,841.0,2245.5
2021-02-06 14:00:00,311,290.0,176,1442.0,671.0,4171.5,6051.5,26550.5,428.0,858.5,2357.75
2021-02-06 15:00:00,208,343.0,109,1660.0,804.0,2413.25,6062.25,27493.25,227.5,870.5,2485.75
2021-02-06 16:00:00,85,400.0,45,1847.0,949.0,770.75,6119.25,28804.5,73.5,877.25,2639.25
2021-02-06 17:00:00,14,465.0,6,1973.0,1068.0,42.25,6152.25,30344.75,8.75,884.75,2803.5
2021-02-06 18:00:00,0,536.0,0,2045.0,1150.0,0.0,6151.25,31497.5,0.0,896.25,2913.75
2021-02-06 19:00:00,0,616.0,0,2080.0,1186.0,0.0,6131.0,31980.75,0.0,902.25,2961.0
2021-02-06 20:00:00,0,724.0,0,2096.0,1188.0,0.0,6069.0,32114.5,0.0,905.75,3001.0
2021-02-06 21:00:00,0,836.0,0,2105.0,1193.0,0.0,6052.0,32087.5,0.0,906.0,3009.5
2021-02-06 22:00:00,0,948.0,0,2110.0,1211.0,0.0,6168.25,31504.25,0.0,906.0,3009.5
2021-02-06 23:00:00,0,1102.0,0,2113.0,1239.0,0.0,6122.0,31427.0,0.0,905.0,3019.0
2021-02-07 00:00:00,0,1085.0,0,2109.0,1176.0,0.0,3737.5,31200.0,0.0,905.0,3066.0
2021-02-07 01:00:00,0,1202.0,0,2109.0,1173.0,0.0,3560.5,31001.0,0.0,905.0,3088.75
2021-02-07 02:00:00,0,1312.0,0,2106.0,1137.0,0.0,3566.0,31012.0,0.0,904.5,3096.0
2021-02-07 03:00:00,0,1362.0,0,2100.0,1094.0,0.0,3631.25,31060.75,0.0,904.75,3103.25
2021-02-07 04:00:00,0,1408.0,0,2100.0,1061.0,0.0,3692.0,31051.75,0.0,904.5,3110.25
2021-02-07 05:00:00,0,1445.0,0,2107.0,1036.0,0.0,3701.75,31059.75,0.0,907.25,3117.75
2021-02-07 06:00:00,0,1394.0,0,2110.0,1012.0,0.0,3653.5,31548.5,0.0,908.5,3117.25
2021-02-07 07:00:00,4,1282.0,0,2111.0,981.0,15.25,3649.5,31392.0,30.25,906.0,3107.0
2021-02-07 08:00:00,44,1140.0,12,2110.0,937.0,580.5,3632.0,31228.75,120.25,902.0,3091.5
2021-02-07 09:00:00,128,1015.0,74,2108.0,883.0,1657.0,5147.25,31090.25,241.0,897.5,3073.0
2021-02-07 10:00:00,229,894.0,154,2103.0,821.0,2711.0,5176.0,30898.0,368.0,894.25,3044.25
2021-02-07 11:00:00,370,718.0,213,2096.0,761.0,3329.5,5206.5,30604.5,451.75,893.25,3013.25
2021-02-07 12:00:00,407,600.0,225,2088.0,703.0,3270.5,5215.75,30261.5,469.0,891.25,2984.5
2021-02-07 13:00:00,337,573.0,208,2075.0,646.0,2667.25,5234.75,30027.25,417.0,891.0,2955.75
2021-02-07 14:00:00,224,584.0,180,2054.0,592.0,1818.75,5262.0,29677.75,330.0,890.0,2932.0
2021-02-07 15:00:00,144,634.0,125,2039.0,555.0,963.0,5270.0,29482.75,204.5,890.0,2918.75
2021-02-07 16:00:00,69,686.0,53,2037.0,543.0,344.25,5258.5,29515.25,81.5,890.75,2916.75
2021-02-07 17:00:00,14,733.0,7,2038.0,545.0,33.25,5251.75,29499.0,12.25,893.25,2917.75
2021-02-07 18:00:00,0,790.0,0,2036.0,556.0,0.0,5265.5,29346.0,0.0,896.5,2914.0
2021-02-07 19:00:00,0,823.0,0,2034.0,574.0,0.0,5297.0,28860.0,0.0,898.75,2909.25
2021-02-07 20:00:00,0,838.0,0,2036.0,590.0,0.0,5321.0,28364.25,0.0,896.25,2892.25
2021-02-07 21:00:00,0,869.0,0,2034.0,612.0,0.0,5296.0,27862.25,0.0,890.25,2845.0
2021-02-07 22:00:00,0,918.0,0,2030.0,637.0,0.0,5389.75,26857.0,0.0,883.5,2766.0
2021-02-07 23:00:00,0,1003.0,0,2023.0,651.0,0.0,5415.25,26382.0,0.0,878.5,2704.0
2021-02-08 00:00:00,0,734.0,0,1651.0,460.0,0.0,4867.75,27289.25,0.0,871.25,2651.75
2021-02-08 01:00:00,0,617.0,0,1705.0,500.0,0.0,5119.5,26619.75,0.0,871.5,2635.25
2021-02-08 02:00:00,0,692.0,0,1750.0,526.0,0.0,5189.75,25970.0,0.0,871.5,2616.5
2021-02-08 03:00:00,0,1023.0,0,1807.0,559.0,0.0,5245.25,25371.0,0.0,872.0,2593.0
2021-02-08 04:00:00,0,1318.0,0,1873.0,599.0,0.0,5279.25,24851.0,0.0,868.25,2570.0
2021-02-08 05:00:00,0,1378.0,0,1909.0,619.0,0.0,5350.75,24350.25,0.0,866.5,2522.75
2021-02-08 06:00:00,0,1340.0,0,1921.0,621.0,0.0,5288.75,24370.25,0.0,864.0,2458.0
2021-02-08 07:00:00,1,1250.0,0,1923.0,621.0,19.5,5319.25,23977.5,103.25,863.5,2407.0
2021-02-08 08:00:00,28,1149.0,19,1922.0,633.0,711.75,5368.0,23483.25,365.0,861.25,2376.25
2021-02-08 09:00:00,101,1038.0,114,1920.0,654.0,2073.25,5411.0,22944.5,619.5,856.5,2334.5
2021-02-08 10:00:00,179,972.0,224,1900.0,667.0,3466.5,5406.25,22552.0,867.75,853.75,2287.75
2021-02-08 11:00:00,228,1032.0,303,1866.0,660.0,4482.75,5420.25,22126.5,1042.5,851.0,2221.75
2021-02-08 12:00:00,217,1143.0,355,1839.0,649.0,4852.5,5452.75,21470.5,1186.5,849.0,2156.25
2021-02-08 13:00:00,174,1250.0,345,1799.0,632.0,4351.75,5468.75,20690.75,1224.75,848.75,2085.5
2021-02-08 14:00:00,126,1270.0,284,1742.0,615.0,3420.0,5477.25,19883.5,973.5,852.75,2027.5
2021-02-08 15:00:00,73,1093.0,194,1722.0,614.0,2128.75,5487.25,18893.0,643.0,857.25,1977.25
2021-02-08 16:00:00,22,865.0,86,1745.0,621.0,769.75,5486.5,17773.0,281.75,858.0,1930.0
2021-02-08 17:00:00,2,759.0,10,1776.0,637.0,59.25,5487.75,16890.25,32.25,856.75,1904.5
2021-02-08 18:00:00,0,711.0,0,1797.0,661.0,0.0,5490.0,16248.75,0.0,849.75,1893.75
2021-02-08 19:00:00,0,615.0,0,1811.0,672.0,0.0,5495.5,15556.0,0.0,840.5,1864.0
2021-02-08 20:00:00,0,496.0,0,1830.0,675.0,0.0,5506.5,14586.0,0.0,831.25,1820.5
2021-02-08 21:00:00,0,389.0,0,1850.0,678.0,0.0,5514.0,13584.75,0.0,827.5,1757.5
2021-02-08 22:00:00,0,298.0,0,1857.0,663.0,0.0,5653.5,12224.75,0.0,833.0,1668.0
2021-02-08 23:00:00,0,247.0,0,1849.0,631.0,0.0,5680.75,11081.0,0.0,830.5,1594.0
2021-02-09 00:00:00,0,198.0,0,1511.0,391.0,0.0,5572.25,6677.5,0.0,716.5,987.75
2021-02-09 01:00:00,0,249.0,0,1535.0,401.0,0.0,5386.0,5949.75,0.0,733.5,906.75
2021-02-09 02:00:00,0,302.0,0,1510.0,400.0,0.0,5419.5,5567.25,0.0,739.0,821.25
2021-02-09 03:00:00,0,314.0,0,1475.0,390.0,0.0,5438.5,5343.75,0.0,715.0,719.0
2021-02-09 04:00:00,0,273.0,0,1425.0,374.0,0.0,5470.0,5255.75,0.0,642.0,590.0
2021-02-09 05:00:00,0,225.0,0,1401.0,361.0,0.0,5492.0,5289.75,0.0,572.0,467.75
2021-02-09 06:00:00,0,190.0,0,1378.0,352.0,0.0,5342.75,5436.0,0.0,520.5,368.25
2021-02-09 07:00:00,2,160.0,0,1344.0,355.0,25.75,5324.0,5283.0,115.75,512.25,406.75
2021-02-09 08:00:00,18,122.0,48,1334.0,367.0,534.75,5326.75,5018.0,980.25,494.0,479.25
2021-02-09 09:00:00,61,86.0,266,1278.0,366.0,1530.5,5349.0,4740.0,2360.25,453.0,511.0
2021-02-09 10:00:00,129,66.0,467,1210.0,361.0,2685.5,5299.75,4729.0,2954.25,416.25,521.25
2021-02-09 11:00:00,186,58.0,644,1191.0,353.0,3681.25,5252.25,4891.25,3299.25,387.75,487.0
2021-02-09 12:00:00,262,72.0,782,1171.0,350.0,4170.75,5156.0,4958.75,3297.75,361.25,444.75
2021-02-09 13:00:00,315,103.0,797,1190.0,365.0,3963.75,5013.75,4940.0,2908.0,331.5,431.0
2021-02-09 14:00:00,278,146.0,699,1286.0,401.0,3161.5,4877.25,4846.25,2225.5,330.25,391.5
2021-02-09 15:00:00,181,188.0,554,1378.0,439.0,1971.5,4741.5,4639.25,1326.25,359.5,372.75
2021-02-09 16:00:00,70,215.0,275,1438.0,480.0,772.0,4716.0,4466.25,481.75,429.75,416.0
2021-02-09 17:00:00,12,231.0,36,1525.0,550.0,86.0,4767.25,4548.0,63.5,504.5,500.0
2021-02-09 18:00:00,0,234.0,0,1598.0,630.0,0.0,4832.0,4876.5,0.0,533.0,563.25
2021-02-09 19:00:00,0,228.0,0,1574.0,677.0,0.0,4905.75,5203.75,0.0,522.75,583.0
2021-02-09 20:00:00,0,219.0,0,1536.0,690.0,0.0,4869.5,5350.0,0.0,515.5,595.75
2021-02-09 21:00:00,0,206.0,0,1504.0,686.0,0.0,4726.75,5364.0,0.0,495.75,588.5
2021-02-09 22:00:00,0,197.0,0,1425.0,661.0,0.0,4619.5,5204.5,0.0,476.25,603.0
2021-02-09 23:00:00,0,199.0,0,1338.0,645.0,0.0,4347.75,5101.5,0.0,493.75,610.0
2021-02-10 00:00:00,0,136.0,0,1560.0,729.0,0.0,3350.5,4639.5,0.0,475.75,535.5
2021-02-10 01:00:00,0,150.0,0,1556.0,740.0,0.0,3076.0,4792.75,0.0,478.0,513.75
2021-02-10 02:00:00,0,188.0,0,1571.0,758.0,0.0,2886.25,5172.5,0.0,462.5,497.75
2021-02-10 03:00:00,0,270.0,0,1573.0,773.0,0.0,2917.25,5673.75,0.0,455.25,518.75
2021-02-10 04:00:00,0,370.0,0,1547.0,780.0,0.0,3136.0,6185.0,0.0,459.75,537.5
2021-02-10 05:00:00,0,452.0,0,1476.0,768.0,0.0,3362.25,6648.0,0.0,461.75,511.75
2021-02-10 06:00:00,0,529.0,0,1401.0,737.0,0.0,3461.0,7066.0,0.0,473.5,467.5
2021-02-10 07:00:00,0,589.0,0,1303.0,677.0,40.75,3568.25,7199.75,123.25,463.0,441.25
2021-02-10 08:00:00,16,610.0,61,1203.0,593.0,704.75,3617.25,7107.0,981.0,405.5,408.5
2021-02-10 09:00:00,59,602.0,334,1107.0,491.0,1897.5,3578.5,6898.0,2290.25,319.5,376.75
2021-02-10 10:00:00,134,557.0,608,981.0,443.0,3325.25,3543.0,6820.25,2819.25,246.75,351.0
2021-02-10 11:00:00,210,470.0,767,885.0,464.0,4457.5,3500.25,6907.0,3137.75,199.5,323.5
2021-02-10 12:00:00,223,364.0,824,790.0,486.0,4951.5,3480.5,7061.5,3140.0,172.25,313.25
2021-02-10 13:00:00,209,304.0,856,680.0,485.0,4672.75,3461.75,7467.25,2833.5,168.0,303.5
2021-02-10 14:00:00,196,303.0,789,580.0,463.0,3496.0,3461.5,7958.25,2229.0,184.0,290.75
2021-02-10 15:00:00,125,393.0,635,505.0,435.0,2117.5,3555.0,8252.25,1361.75,208.25,292.0
2021-02-10 16:00:00,36,667.0,350,448.0,398.0,843.0,3742.75,8270.25,520.0,223.0,320.0
2021-02-10 17:00:00,3,1144.0,60,413.0,359.0,100.0,3978.25,8486.25,90.0,224.0,366.25
2021-02-10 18:00:00,0,1721.0,0,391.0,332.0,0.0,4175.25,8974.5,0.0,215.75,402.0
2021-02-10 19:00:00,0,2192.0,0,360.0,313.0,0.0,4206.75,9316.25,0.0,216.75,398.0
2021-02-10 20:00:00,0,2432.0,0,310.0,286.0,0.0,4080.25,9272.25,0.0,216.75,385.75
2021-02-10 21:00:00,0,2518.0,0,243.0,246.0,0.0,3783.25,9123.25,0.0,202.5,370.0
2021-02-10 22:00:00,0,2543.0,0,183.0,205.0,0.0,3373.5,8812.25,0.0,178.75,347.0
2021-02-10 23:00:00,0,2535.0,0,144.0,170.0,0.0,2836.5,8470.5,0.0,162.75,330.75
2021-02-11 00:00:00,0,2583.0,0,65.0,100.0,0.0,1580.75,7306.0,0.0,116.0,206.75
2021-02-11 01:00:00,0,2608.0,0,42.0,85.0,0.0,1386.0,6983.0,0.0,100.75,170.75
2021-02-11 02:00:00,0,2642.0,0,30.0,77.0,0.0,1226.0,6687.5,0.0,92.0,134.25
2021-02-11 03:00:00,0,2693.0,0,25.0,74.0,0.0,1142.75,6456.25,0.0,85.25,114.75
2021-02-11 04:00:00,0,2746.0,0,25.0,76.0,0.0,1105.75,6270.0,0.0,80.0,111.0
2021-02-11 05:00:00,0,2788.0,0,35.0,83.0,0.0,1089.25,6064.25,0.0,73.25,93.75
2021-02-11 06:00:00,0,2809.0,0,67.0,92.0,0.0,1044.75,5726.25,0.0,68.25,68.5
2021-02-11 07:00:00,4,2816.0,0,120.0,98.0,64.75,1086.5,5225.5,130.25,69.5,56.75
2021-02-11 08:00:00,26,2831.0,106,143.0,102.0,998.0,1130.25,4603.0,1002.75,72.75,57.0
2021-02-11 09:00:00,95,2851.0,551,137.0,99.0,2807.0,1128.25,3700.75,2338.75,75.5,54.5
2021-02-11 10:00:00,197,2855.0,1036,145.0,104.0,4838.5,1106.25,2763.75,2924.0,77.75,48.75
2021-02-11 11:00:00,329,2852.0,1355,189.0,127.0,6465.25,1069.25,2347.25,3281.25,79.0,51.5
2021-02-11 12:00:00,372,2854.0,1512,258.0,149.0,7317.75,1004.0,2230.25,3265.25,84.5,59.5
2021-02-11 13:00:00,313,2856.0,1551,300.0,163.0,7253.0,962.75,2338.0,2865.75,86.75,74.5
2021-02-11 14:00:00,234,2858.0,1369,323.0,175.0,5792.75,995.25,2570.5,2193.75,87.25,83.25
2021-02-11 15:00:00,138,2841.0,1070,357.0,193.0,3629.75,1046.75,2897.5,1319.0,95.0,104.0
2021-02-11 16:00:00,47,2788.0,539,404.0,216.0,1515.75,1231.75,3403.75,516.75,114.75,146.25
2021-02-11 17:00:00,12,2708.0,73,520.0,262.0,190.75,1521.5,4311.25,106.75,152.75,214.75
2021-02-11 18:00:00,4,2612.0,0,769.0,349.0,0.0,1857.0,5378.5,0.0,204.5,286.0
2021-02-11 19:00:00,0,2532.0,0,1021.0,428.0,0.0,2183.75,6083.5,0.0,248.0,320.75
2021-02-11 20:00:00,0,2458.0,0,1185.0,466.0,0.0,2422.75,6239.25,0.0,264.25,349.25
2021-02-11 21:00:00,0,2357.0,0,1282.0,487.0,0.0,2574.0,6268.5,0.0,273.75,373.5
2021-02-11 22:00:00,0,2231.0,0,1320.0,490.0,0.0,2678.75,6245.25,0.0,292.5,409.5
2021-02-11 23:00:00,0,2062.0,0,1292.0,473.0,0.0,2599.25,6182.25,0.0,315.75,437.5
2021-02-12 00:00:00,0,1879.0,0,1387.0,539.0,0.0,2836.25,6624.5,0.0,306.75,489.0
2021-02-12 01:00:00,0,1691.0,0,1388.0,551.0,0.0,2750.25,6952.25,0.0,357.75,542.5
2021-02-12 02:00:00,0,1548.0,0,1436.0,566.0,0.0,2684.0,7232.25,0.0,403.0,605.25
2021-02-12 03:00:00,0,1421.0,0,1524.0,582.0,0.0,2678.75,7645.75,0.0,430.0,659.5
2021-02-12 04:00:00,0,1291.0,0,1594.0,604.0,0.0,2730.75,8231.75,0.0,472.75,689.0
2021-02-12 05:00:00,0,1158.0,0,1646.0,621.0,0.0,2827.5,8816.25,0.0,497.5,697.75
2021-02-12 06:00:00,0,1024.0,0,1697.0,644.0,0.0,2927.5,9366.5,0.0,515.75,681.25
2021-02-12 07:00:00,6,909.0,0,1746.0,683.0,108.75,3020.25,9884.75,136.75,540.5,702.75
2021-02-12 08:00:00,54,756.0,124,1778.0,715.0,1556.5,3022.5,10042.5,896.0,539.25,748.25
2021-02-12 09:00:00,170,590.0,612,1790.0,701.0,4148.75,2952.25,9364.0,1971.75,547.5,819.0
2021-02-12 10:00:00,318,474.0,1164,1803.0,706.0,6979.0,2808.5,8358.25,2511.5,561.5,873.0
2021-02-12 11:00:00,441,433.0,1567,1851.0,790.0,9003.75,2589.25,8232.5,3003.25,586.25,895.0
2021-02-12 12:00:00,496,449.0,1714,1903.0,890.0,9889.75,2316.75,8802.75,3267.75,612.0,900.25
2021-02-12 13:00:00,474,480.0,1729,1929.0,966.0,9856.75,2036.5,9412.5,3178.0,638.25,928.0
2021-02-12 14:00:00,380,506.0,1595,1945.0,999.0,8407.5,1817.5,9931.75,2636.75,672.25,951.75
2021-02-12 15:00:00,230,512.0,1273,1955.0,998.0,5498.5,1716.0,10334.5,1665.5,720.75,1037.0
2021-02-12 16:00:00,82,490.0,661,1976.0,987.0,2386.0,1717.5,10982.0,653.5,755.5,1146.0
2021-02-12 17:00:00,18,500.0,97,1997.0,992.0,313.5,1777.0,12447.5,123.75,769.0,1259.5
2021-02-12 18:00:00,4,614.0,0,2012.0,1015.0,0.0,1827.25,14107.25,0.0,769.5,1326.25
2021-02-12 19:00:00,0,782.0,0,2015.0,1024.0,0.0,1793.5,14947.25,0.0,761.0,1310.0
2021-02-12 20:00:00,0,912.0,0,1993.0,1003.0,0.0,1712.75,14909.25,0.0,752.75,1273.0
2021-02-12 21:00:00,0,916.0,0,1945.0,955.0,0.0,1546.0,14502.5,0.0,739.25,1226.75
2021-02-12 22:00:00,0,800.0,0,1888.0,895.0,0.0,1380.25,13760.75,0.0,716.75,1173.0
2021-02-12 23:00:00,0,712.0,0,1823.0,855.0,0.0,1160.5,12827.0,0.0,691.75,1092.5
2021-02-13 00:00:00,0,654.0,0,1903.0,959.0,0.0,960.75,11837.0,0.0,710.0,1194.25
2021-02-13 01:00:00,0,669.0,0,1896.0,933.0,0.0,750.0,11034.5,0.0,677.25,1074.5
2021-02-13 02:00:00,0,728.0,0,1880.0,902.0,0.0,624.25,10354.0,0.0,631.5,972.5
2021-02-13 03:00:00,0,788.0,0,1873.0,875.0,0.0,526.25,9743.75,0.0,593.75,891.75
2021-02-13 04:00:00,0,858.0,0,1860.0,861.0,0.0,457.5,9219.75,0.0,570.5,827.0
2021-02-13 05:00:00,0,965.0,0,1820.0,848.0,0.0,421.5,8742.25,0.0,546.25,726.0
2021-02-13 06:00:00,0,1052.0,0,1759.0,825.0,0.0,376.0,8372.75,0.0,538.25,622.75
2021-02-13 07:00:00,5,1062.0,0,1710.0,793.0,128.0,362.0,7976.0,150.25,505.5,583.25
2021-02-13 08:00:00,68,1000.0,146,1654.0,754.0,1907.25,348.25,7439.75,1199.25,468.75,538.0
2021-02-13 09:00:00,201,984.0,632,1523.0,633.0,5375.0,321.5,6582.25,2824.0,444.5,495.0
2021-02-13 10:00:00,348,978.0,1120,1404.0,551.0,8807.75,291.0,5685.75,3517.0,407.0,451.25
2021-02-13 11:00:00,458,932.0,1470,1383.0,593.0,11153.25,278.25,5233.0,3948.75,380.0,413.5
2021-02-13 12:00:00,509,930.0,1661,1374.0,649.0,12325.5,283.25,4951.0,4086.0,354.25,404.0
2021-02-13 13:00:00,490,972.0,1670,1376.0,671.0,12140.25,299.75,4667.0,3787.75,359.75,451.0
2021-02-13 14:00:00,405,1022.0,1431,1393.0,658.0,10390.5,328.25,4537.75,2952.5,382.5,498.75
2021-02-13 15:00:00,266,1045.0,1109,1414.0,634.0,7154.0,373.25,4588.5,1810.0,428.5,581.25
2021-02-13 16:00:00,108,992.0,577,1405.0,625.0,3241.25,436.5,5049.75,721.25,502.25,690.0
2021-02-13 17:00:00,22,1028.0,90,1369.0,642.0,400.75,521.0,6155.75,140.25,594.25,819.25
2021-02-13 18:00:00,4,1244.0,0,1360.0,656.0,0.0,636.0,7419.25,0.0,662.25,947.0
2021-02-13 19:00:00,0,1452.0,0,1404.0,661.0,0.0,782.5,8186.5,0.0,666.25,1008.75
2021-02-13 20:00:00,0,1571.0,0,1450.0,653.0,0.0,964.75,8464.5,0.0,665.75,1036.5
2021-02-13 21:00:00,0,1621.0,0,1495.0,650.0,0.0,1165.75,8604.5,0.0,668.0,1057.0
2021-02-13 22:00:00,0,1642.0,0,1512.0,656.0,0.0,1386.75,8569.0,0.0,660.5,1050.5
2021-02-13 23:00:00,0,1672.0,0,1401.0,657.0,0.0,1621.5,8412.75,0.0,649.5,1015.0
2021-02-14 00:00:00,0,1748.0,0,1416.0,707.0,0.0,2545.5,8478.75,0.0,689.25,1141.0
2021-02-14 01:00:00,0,1814.0,0,1348.0,651.0,0.0,2598.0,8596.75,0.0,658.0,1074.75
2021-02-14 02:00:00,0,1873.0,0,1285.0,597.0,0.0,2692.0,8822.5,0.0,625.5,1014.75
2021-02-14 03:00:00,0,1904.0,0,1282.0,558.0,0.0,2665.75,9012.0,0.0,601.75,988.5
2021-02-14 04:00:00,0,1910.0,0,1337.0,562.0,0.0,2570.25,9062.0,0.0,634.0,1047.25
2021-02-14 05:00:00,0,1898.0,0,1351.0,609.0,0.0,2498.0,9008.5,0.0,670.0,1095.25
2021-02-14 06:00:00,0,1883.0,0,1269.0,657.0,0.0,2479.0,9016.25,0.0,683.75,1106.5
2021-02-14 07:00:00,7,1843.0,0,1239.0,681.0,204.5,2677.25,9101.5,183.0,673.25,1120.5
2021-02-14 08:00:00,78,1734.0,97,1358.0,691.0,2800.0,3004.0,9182.0,1136.25,646.25,1104.0
2021-02-14 09:00:00,224,1578.0,482,1428.0,667.0,7109.75,3322.25,8826.5,2457.75,625.25,1081.75
2021-02-14 10:00:00,389,1445.0,960,1496.0,650.0,11060.75,3528.0,7852.75,2999.5,616.25,1062.25
2021-02-14 11:00:00,516,1369.0,1343,1622.0,702.0,13616.75,3678.0,6826.0,3220.0,621.75,1054.5
2021-02-14 12:00:00,574,1349.0,1407,1737.0,774.0,14638.0,3809.25,6176.25,3054.5,651.75,1086.75
2021-02-14 13:00:00,558,1356.0,1362,1824.0,819.0,14261.25,3974.0,5889.0,2531.0,706.0,1204.75
2021-02-14 14:00:00,468,1340.0,1163,1848.0,833.0,12062.25,4270.75,5996.5,1780.0,747.5,1355.5
2021-02-14 15:00:00,319,1280.0,815,1819.0,846.0,8000.5,4662.5,6618.75,980.0,773.75,1518.5
2021-02-14 16:00:00,137,1221.0,378,1833.0,884.0,3347.5,5045.5,8293.5,388.25,798.25,1679.0
2021-02-14 17:00:00,28,1272.0,55,1892.0,946.0,362.0,5347.25,10903.5,104.25,819.0,1858.75
2021-02-14 18:00:00,1,1375.0,0,1941.0,1013.0,0.0,5565.25,13235.25,0.0,824.25,1975.0
2021-02-14 19:00:00,0,1406.0,0,1977.0,1069.0,0.0,5619.0,14728.25,0.0,819.0,1966.5
2021-02-14 20:00:00,0,1360.0,0,2000.0,1103.0,0.0,5610.25,15508.0,0.0,812.75,1917.75
2021-02-14 21:00:00,0,1284.0,0,2008.0,1124.0,0.0,5599.5,15981.25,0.0,813.25,1886.0
2021-02-14 22:00:00,0,1226.0,0,2006.0,1120.0,0.0,5722.25,16080.0,0.0,820.0,1861.5
2021-02-14 23:00:00,0,1196.0,0,1999.0,1098.0,0.0,5715.0,16251.5,0.0,824.0,1844.0
2021-02-15 00:00:00,0,867.0,0,1959.0,1132.0,0.0,6059.25,19096.25,0.0,830.0,1955.5
2021-02-15 01:00:00,0,768.0,0,1933.0,1113.0,0.0,5647.0,19740.0,0.0,830.75,1928.25
2021-02-15 02:00:00,0,692.0,0,1928.0,1103.0,0.0,5644.25,20233.75,0.0,828.0,1925.0
2021-02-15 03:00:00,0,651.0,0,1928.0,1096.0,0.0,5643.5,20625.25,0.0,827.75,1935.5
2021-02-15 04:00:00,0,584.0,0,1924.0,1101.0,0.0,5644.0,20968.75,0.0,831.0,1994.0
2021-02-15 05:00:00,0,482.0,0,1960.0,1127.0,0.0,5662.0,21451.75,0.0,829.5,2031.25
2021-02-15 06:00:00,0,405.0,0,1993.0,1172.0,0.0,5560.0,22258.25,0.0,826.5,1964.75
2021-02-15 07:00:00,7,348.0,0,2006.0,1221.0,128.25,5600.75,22640.0,19.0,822.25,1951.5
2021-02-15 08:00:00,96,277.0,21,2012.0,1253.0,1340.5,5636.75,22654.25,74.0,820.5,1920.25
2021-02-15 09:00:00,266,195.0,99,1999.0,1273.0,3052.5,5699.75,22094.25,137.25,819.0,1896.5
