date,price_AT,price_BE,price_GER,price_NL
2019-01-20 22:00:00,65.92,63.07,59.56,62.26
2019-01-20 23:00:00,62.55,59.13,52.07,57.47
2019-01-21 00:00:00,55.54,55.54,55.54,55.54
2019-01-21 01:00:00,53.02,53.02,53.02,53.02
2019-01-21 02:00:00,52.1,52.1,52.1,52.1
2019-01-21 03:00:00,51.31,51.31,51.31,51.31
2019-01-21 04:00:00,51.14,51.14,51.14,51.14
2019-01-21 05:00:00,53.23,53.23,53.23,53.23
2019-01-21 06:00:00,67.16,67.16,67.16,67.16
2019-01-21 07:00:00,79.62,79.62,79.62,79.62
2019-01-21 08:00:00,88.06,88.06,88.06,88.06
2019-01-21 09:00:00,86.01,86.01,86.01,86.01
2019-01-21 10:00:00,80.04,80.04,80.04,80.04
2019-01-21 11:00:00,75.97,78.54,75.0,75.0
2019-01-21 12:00:00,71.76,74.79,70.65,70.65
2019-01-21 13:00:00,71.56,71.56,71.56,71.56
2019-01-21 14:00:00,72.03,72.03,72.03,72.03
2019-01-21 15:00:00,76.49,76.49,76.49,76.49
2019-01-21 16:00:00,81.08,81.08,81.08,81.08
2019-01-21 17:00:00,88.35,88.35,88.35,88.35
2019-01-21 18:00:00,88.5,88.5,88.5,88.5
2019-01-21 19:00:00,80.32,81.42,79.93,79.93
2019-01-21 20:00:00,74.62,77.21,73.69,73.69
2019-01-21 21:00:00,68.95,68.8,68.34,66.52
2019-01-21 22:00:00,61.81,54.43,59.83,53.6
2019-01-21 23:00:00,57.53,53.07,54.93,52.5
2019-01-22 00:00:00,56.32,50.1,54.19,47.1
2019-01-22 01:00:00,55.11,56.76,54.05,48.66
2019-01-22 02:00:00,54.28,56.68,53.52,48.41
2019-01-22 03:00:00,54.03,52.72,51.97,50.8
2019-01-22 04:00:00,52.0,52.1,51.96,51.73
2019-01-22 05:00:00,55.0,54.64,52.03,47.58
2019-01-22 06:00:00,62.65,63.57,62.33,60.24
2019-01-22 07:00:00,74.41,75.94,73.91,71.19
2019-01-22 08:00:00,81.09,83.58,80.23,76.08
2019-01-22 09:00:00,77.46,80.1,76.6,75.05
2019-01-22 10:00:00,75.85,79.04,74.19,76.64
2019-01-22 11:00:00,72.99,80.3,70.06,72.8
2019-01-22 12:00:00,69.9,78.87,62.07,71.23
2019-01-22 13:00:00,68.98,82.58,58.45,72.8
2019-01-22 14:00:00,68.29,90.16,59.69,74.3
2019-01-22 15:00:00,68.99,88.5,65.09,75.04
2019-01-22 16:00:00,73.01,87.91,70.21,81.45
2019-01-22 17:00:00,80.29,87.03,78.8,89.7
2019-01-22 18:00:00,78.35,96.68,74.13,90.87
2019-01-22 19:00:00,69.95,88.5,64.46,82.76
2019-01-22 20:00:00,63.56,79.93,58.34,58.34
2019-01-22 21:00:00,58.62,68.79,55.38,55.38
2019-01-22 22:00:00,58.88,68.83,56.59,52.7
2019-01-22 23:00:00,55.59,64.97,53.72,49.9
2019-01-23 00:00:00,54.33,61.51,53.2,45.7
2019-01-23 01:00:00,54.43,58.04,53.92,50.41
2019-01-23 02:00:00,53.57,56.96,53.11,49.9
2019-01-23 03:00:00,51.19,51.19,51.19,51.19
2019-01-23 04:00:00,51.02,51.02,51.02,51.02
2019-01-23 05:00:00,55.09,55.34,55.05,54.81
2019-01-23 06:00:00,64.3,66.55,63.96,61.86
2019-01-23 07:00:00,82.64,82.99,82.55,82.11
2019-01-23 08:00:00,92.15,92.15,92.15,92.15
2019-01-23 09:00:00,93.65,93.65,93.65,93.65
2019-01-23 10:00:00,91.93,91.93,91.93,91.93
2019-01-23 11:00:00,88.77,92.0,88.07,93.13
2019-01-23 12:00:00,84.96,84.96,84.96,84.96
2019-01-23 13:00:00,83.99,83.99,83.99,83.99
2019-01-23 14:00:00,85.59,85.59,85.59,85.59
2019-01-23 15:00:00,86.87,86.87,86.87,86.87
2019-01-23 16:00:00,84.96,84.96,84.96,84.96
2019-01-23 17:00:00,90.01,90.01,90.01,90.01
2019-01-23 18:00:00,93.8,94.01,93.76,94.15
2019-01-23 19:00:00,90.54,90.54,90.54,90.54
2019-01-23 20:00:00,78.5,78.56,78.49,78.43
2019-01-23 21:00:00,69.09,69.76,68.93,68.04
2019-01-23 22:00:00,65.94,70.11,65.1,59.88
2019-01-23 23:00:00,60.42,67.03,59.0,50.6
2019-01-24 00:00:00,62.18,63.97,61.88,59.9
2019-01-24 01:00:00,59.29,60.68,59.08,57.65
2019-01-24 02:00:00,57.98,58.49,57.9,57.4
2019-01-24 03:00:00,56.41,56.67,56.37,56.13
2019-01-24 04:00:00,56.95,56.95,56.95,56.95
2019-01-24 05:00:00,61.53,61.53,61.53,61.53
2019-01-24 06:00:00,75.98,74.2,75.98,70.75
2019-01-24 07:00:00,99.07,99.07,99.07,99.07
2019-01-24 08:00:00,113.07,113.07,113.07,113.07
2019-01-24 09:00:00,111.23,111.23,111.23,111.23
2019-01-24 10:00:00,108.25,108.25,108.25,108.25
2019-01-24 11:00:00,103.69,103.69,103.69,103.69
2019-01-24 12:00:00,98.33,98.33,98.33,98.33
2019-01-24 13:00:00,92.63,92.63,92.63,92.63
2019-01-24 14:00:00,89.86,89.86,89.86,89.86
2019-01-24 15:00:00,90.45,90.45,90.45,90.45
2019-01-24 16:00:00,95.01,95.01,95.01,95.01
2019-01-24 17:00:00,106.82,106.82,106.82,106.82
2019-01-24 18:00:00,121.46,121.46,121.46,121.46
2019-01-24 19:00:00,102.06,102.06,102.06,102.06
2019-01-24 20:00:00,89.34,89.34,89.34,89.34
2019-01-24 21:00:00,74.43,74.43,74.43,74.43
2019-01-24 22:00:00,69.96,70.23,69.92,69.63
2019-01-24 23:00:00,64.21,66.71,63.79,61.1
2019-01-25 00:00:00,64.63,64.63,64.63,64.63
2019-01-25 01:00:00,60.64,60.64,60.64,60.64
2019-01-25 02:00:00,57.8,57.8,57.8,57.8
2019-01-25 03:00:00,55.47,55.7,55.44,55.19
2019-01-25 04:00:00,55.28,55.28,55.28,55.28
2019-01-25 05:00:00,58.98,58.98,58.98,58.98
2019-01-25 06:00:00,70.81,69.03,71.1,64.51
2019-01-25 07:00:00,84.48,84.48,84.48,84.48
2019-01-25 08:00:00,97.0,97.0,97.0,97.0
2019-01-25 09:00:00,93.64,93.64,93.64,93.64
2019-01-25 10:00:00,85.0,85.0,85.0,85.0
2019-01-25 11:00:00,78.0,78.0,78.0,78.0
2019-01-25 12:00:00,71.81,71.81,71.81,71.81
2019-01-25 13:00:00,69.87,69.87,69.87,69.87
2019-01-25 14:00:00,68.64,68.64,68.64,68.64
2019-01-25 15:00:00,65.58,65.58,65.58,65.58
2019-01-25 16:00:00,65.08,65.08,65.08,65.08
2019-01-25 17:00:00,70.87,70.87,70.87,70.87
2019-01-25 18:00:00,71.8,71.82,71.74,71.52
2019-01-25 19:00:00,61.1,60.67,58.51,51.33
2019-01-25 20:00:00,54.64,49.8,50.78,49.5
2019-01-25 21:00:00,54.0,49.8,51.12,49.8
2019-01-25 22:00:00,52.55,59.66,47.16,47.21
2019-01-25 23:00:00,51.02,56.23,42.9,43.0
2019-01-26 00:00:00,44.64,59.92,44.29,48.9
2019-01-26 01:00:00,42.61,63.03,42.61,54.88
2019-01-26 02:00:00,42.7,57.05,42.51,49.9
2019-01-26 03:00:00,42.46,47.2,41.96,41.96
2019-01-26 04:00:00,45.9,43.42,41.65,41.65
2019-01-26 05:00:00,50.84,41.61,40.72,40.72
2019-01-26 06:00:00,53.03,45.95,41.53,41.53
2019-01-26 07:00:00,62.87,49.9,42.36,47.5
2019-01-26 08:00:00,53.01,53.92,51.37,51.37
2019-01-26 09:00:00,60.46,59.82,56.28,56.33
2019-01-26 10:00:00,60.31,59.67,58.62,58.62
2019-01-26 11:00:00,60.53,60.66,59.18,59.18
2019-01-26 12:00:00,58.05,58.53,56.72,56.72
2019-01-26 13:00:00,57.44,57.44,57.44,57.44
2019-01-26 14:00:00,53.32,53.32,53.32,53.32
2019-01-26 15:00:00,53.06,52.8,52.8,52.8
2019-01-26 16:00:00,52.44,52.44,52.44,52.44
2019-01-26 17:00:00,55.95,55.95,55.95,55.95
2019-01-26 18:00:00,57.92,57.92,57.92,57.92
2019-01-26 19:00:00,54.13,52.92,53.78,52.75
2019-01-26 20:00:00,48.18,47.5,47.98,47.4
2019-01-26 21:00:00,44.99,44.99,44.99,44.99
2019-01-26 22:00:00,51.58,44.62,43.9,44.04
2019-01-26 23:00:00,41.3,40.74,37.75,40.4
2019-01-27 00:00:00,46.0,43.7,28.42,45.0
2019-01-27 01:00:00,48.08,42.1,24.48,48.0
2019-01-27 02:00:00,47.06,29.86,19.98,44.6
2019-01-27 03:00:00,45.03,26.43,18.13,38.9
2019-01-27 04:00:00,45.08,21.64,13.61,33.58
2019-01-27 05:00:00,47.09,19.27,15.34,19.9
2019-01-27 06:00:00,48.07,21.48,3.65,26.0
2019-01-27 07:00:00,49.02,29.66,24.47,37.4
2019-01-27 08:00:00,49.56,34.14,27.04,34.97
2019-01-27 09:00:00,52.97,43.33,32.97,43.1
2019-01-27 10:00:00,52.07,48.29,39.06,54.35
2019-01-27 11:00:00,49.52,50.11,44.05,55.0
2019-01-27 12:00:00,50.02,46.97,46.86,46.97
2019-01-27 13:00:00,49.54,43.24,42.97,43.25
2019-01-27 14:00:00,47.03,41.31,41.18,41.25
2019-01-27 15:00:00,49.5,40.5,40.5,40.67
2019-01-27 16:00:00,49.54,41.18,41.18,41.26
2019-01-27 17:00:00,49.6,47.22,47.25,47.25
2019-01-27 18:00:00,52.64,52.64,52.64,52.64
2019-01-27 19:00:00,54.43,63.58,52.96,52.96
2019-01-27 20:00:00,50.44,50.44,50.44,50.44
2019-01-27 21:00:00,49.5,47.78,47.74,47.78
2019-01-27 22:00:00,50.82,50.82,50.82,50.82
2019-01-27 23:00:00,49.0,49.59,44.81,44.85
2019-01-28 00:00:00,47.06,49.77,42.4,49.39
2019-01-28 01:00:00,40.97,40.97,40.97,40.97
2019-01-28 02:00:00,40.42,40.42,40.42,40.42
2019-01-28 03:00:00,37.8,37.8,37.8,37.8
2019-01-28 04:00:00,38.09,38.09,38.09,38.09
2019-01-28 05:00:00,47.01,41.83,41.83,41.83
2019-01-28 06:00:00,56.45,53.09,53.09,53.09
2019-01-28 07:00:00,64.04,64.04,64.04,64.04
2019-01-28 08:00:00,66.04,65.13,64.88,64.65
2019-01-28 09:00:00,66.91,66.51,62.2,59.92
2019-01-28 10:00:00,66.94,63.96,58.38,53.43
2019-01-28 11:00:00,66.4,56.64,55.92,55.78
2019-01-28 12:00:00,64.6,55.75,55.12,53.79
2019-01-28 13:00:00,64.99,52.42,51.36,50.0
2019-01-28 14:00:00,66.2,50.29,48.63,48.96
2019-01-28 15:00:00,66.06,49.17,47.34,47.4
2019-01-28 16:00:00,66.96,51.74,48.83,51.74
2019-01-28 17:00:00,67.95,62.0,60.83,62.0
2019-01-28 18:00:00,67.9,78.97,59.64,59.9
2019-01-28 19:00:00,68.17,72.55,54.37,53.85
2019-01-28 20:00:00,66.94,63.94,47.54,49.9
2019-01-28 21:00:00,56.05,65.48,45.69,50.35
2019-01-28 22:00:00,50.28,60.53,46.36,46.36
2019-01-28 23:00:00,52.08,49.3,43.91,44.9
2019-01-29 00:00:00,49.76,56.23,44.87,47.6
2019-01-29 01:00:00,49.09,49.43,48.07,48.66
2019-01-29 02:00:00,48.22,49.16,47.49,48.09
2019-01-29 03:00:00,45.53,46.5,44.59,45.22
2019-01-29 04:00:00,45.97,45.97,45.97,45.97
2019-01-29 05:00:00,49.25,47.76,46.46,47.4
2019-01-29 06:00:00,63.04,56.31,55.82,55.93
2019-01-29 07:00:00,67.96,69.81,67.67,65.78
2019-01-29 08:00:00,72.96,73.21,72.8,72.98
2019-01-29 09:00:00,71.8,73.74,70.63,72.58
2019-01-29 10:00:00,71.76,73.21,70.38,71.36
2019-01-29 11:00:00,69.78,73.3,67.51,70.14
2019-01-29 12:00:00,67.94,70.52,64.03,65.99
2019-01-29 13:00:00,66.3,70.11,63.84,66.77
2019-01-29 14:00:00,66.56,66.56,66.56,66.56
2019-01-29 15:00:00,66.0,66.0,66.0,66.0
2019-01-29 16:00:00,69.33,69.33,69.33,69.33
2019-01-29 17:00:00,71.45,71.45,71.45,71.45
2019-01-29 18:00:00,72.82,72.82,72.82,72.82
2019-01-29 19:00:00,69.81,69.81,69.81,69.81
2019-01-29 20:00:00,64.91,61.54,59.51,56.22
2019-01-29 21:00:00,56.08,58.31,55.74,53.47
2019-01-29 22:00:00,55.12,63.59,53.83,45.0
2019-01-29 23:00:00,50.16,56.36,49.34,48.0
2019-01-30 00:00:00,47.01,50.43,46.52,43.0
2019-01-30 01:00:00,46.36,46.36,46.36,46.36
2019-01-30 02:00:00,45.1,45.1,45.1,45.1
2019-01-30 03:00:00,42.85,42.85,42.85,42.85
2019-01-30 04:00:00,42.74,42.74,42.74,42.74
2019-01-30 05:00:00,46.34,46.34,46.34,46.34
2019-01-30 06:00:00,59.84,52.17,52.09,52.12
2019-01-30 07:00:00,64.99,64.99,64.99,64.99
2019-01-30 08:00:00,68.17,68.17,68.17,68.17
2019-01-30 09:00:00,67.93,70.0,66.76,72.47
2019-01-30 10:00:00,67.96,74.16,59.06,83.6
2019-01-30 11:00:00,67.92,78.4,53.03,82.83
2019-01-30 12:00:00,67.96,72.0,54.19,84.32
2019-01-30 13:00:00,67.93,72.35,49.7,85.38
2019-01-30 14:00:00,66.87,64.59,53.56,74.6
2019-01-30 15:00:00,67.92,63.66,49.37,78.8
2019-01-30 16:00:00,67.97,65.57,52.65,76.43
2019-01-30 17:00:00,68.02,67.43,60.49,72.96
2019-01-30 18:00:00,67.93,78.41,62.53,94.59
2019-01-30 19:00:00,67.94,64.42,59.28,60.0
2019-01-30 20:00:00,66.29,67.19,50.02,58.0
2019-01-30 21:00:00,55.61,62.89,51.01,56.23
2019-01-30 22:00:00,55.88,59.61,50.08,50.1
2019-01-30 23:00:00,57.78,55.2,46.86,47.1
2019-01-31 00:00:00,49.05,58.28,47.17,43.9
2019-01-31 01:00:00,47.22,50.4,45.47,46.84
2019-01-31 02:00:00,47.13,50.22,45.43,46.78
2019-01-31 03:00:00,46.82,46.82,46.82,46.82
2019-01-31 04:00:00,45.08,45.08,45.08,45.08
2019-01-31 05:00:00,48.7,48.7,48.7,48.7
2019-01-31 06:00:00,62.48,62.53,62.41,62.27
2019-01-31 07:00:00,71.7,71.7,71.7,71.7
2019-01-31 08:00:00,78.49,78.49,78.49,78.49
2019-01-31 09:00:00,69.98,79.69,69.08,79.36
2019-01-31 10:00:00,67.94,78.25,67.35,77.96
2019-01-31 11:00:00,68.14,71.7,67.94,71.59
2019-01-31 12:00:00,66.81,66.81,66.81,66.81
2019-01-31 13:00:00,66.22,66.22,66.22,66.22
2019-01-31 14:00:00,66.16,66.16,66.16,66.16
2019-01-31 15:00:00,66.16,66.16,66.16,66.16
2019-01-31 16:00:00,65.35,65.35,65.35,65.35
2019-01-31 17:00:00,66.68,66.68,66.68,66.68
2019-01-31 18:00:00,66.98,66.98,66.98,66.98
2019-01-31 19:00:00,65.4,65.4,65.4,65.4
2019-01-31 20:00:00,59.9,59.9,59.9,59.9
2019-01-31 21:00:00,52.84,52.84,52.84,52.84
2019-01-31 22:00:00,51.36,51.36,51.36,51.36
2019-01-31 23:00:00,47.19,47.9,46.72,47.36
2019-02-01 00:00:00,44.38,51.13,43.55,44.09
2019-02-01 01:00:00,45.47,45.47,45.47,45.47
2019-02-01 02:00:00,43.1,43.1,43.1,43.1
2019-02-01 03:00:00,41.1,41.1,41.1,41.1
2019-02-01 04:00:00,41.51,41.51,41.51,41.51
2019-02-01 05:00:00,45.76,45.76,45.76,45.76
2019-02-01 06:00:00,49.02,52.65,47.72,52.44
2019-02-01 07:00:00,63.02,74.38,54.04,66.44
2019-02-01 08:00:00,60.0,72.64,56.66,72.94
2019-02-01 09:00:00,63.08,79.73,55.93,84.25
2019-02-01 10:00:00,63.91,80.68,55.51,83.81
2019-02-01 11:00:00,63.06,79.58,56.9,84.23
2019-02-01 12:00:00,63.98,76.05,58.51,80.49
2019-02-01 13:00:00,65.19,70.34,64.0,78.64
2019-02-01 14:00:00,64.99,65.24,64.93,65.52
2019-02-01 15:00:00,64.55,64.55,64.55,64.55
2019-02-01 16:00:00,63.91,63.91,63.91,63.91
2019-02-01 17:00:00,67.71,67.71,67.71,67.71
2019-02-01 18:00:00,69.99,70.26,69.98,70.25
2019-02-01 19:00:00,67.48,69.88,67.34,69.9
2019-02-01 20:00:00,62.99,62.99,62.99,62.99
2019-02-01 21:00:00,57.38,56.31,55.32,56.05
2019-02-01 22:00:00,54.01,54.01,54.01,54.01
2019-02-01 23:00:00,50.92,50.92,50.92,50.92
2019-02-02 00:00:00,50.16,51.06,50.04,49.21
2019-02-02 01:00:00,47.07,47.07,47.07,47.07
2019-02-02 02:00:00,45.7,45.7,45.7,45.7
2019-02-02 03:00:00,43.14,43.14,43.14,43.14
2019-02-02 04:00:00,42.71,42.71,42.71,42.71
2019-02-02 05:00:00,42.6,42.6,42.6,42.6
2019-02-02 06:00:00,43.47,43.47,43.47,43.47
2019-02-02 07:00:00,47.68,47.68,47.68,47.68
2019-02-02 08:00:00,51.47,51.47,51.47,51.47
2019-02-02 09:00:00,55.79,55.79,55.79,55.79
2019-02-02 10:00:00,59.5,59.5,59.5,59.5
2019-02-02 11:00:00,59.15,59.15,59.15,59.15
2019-02-02 12:00:00,56.08,56.08,56.08,56.08
2019-02-02 13:00:00,50.33,50.33,50.33,50.33
2019-02-02 14:00:00,49.09,49.09,49.09,49.09
2019-02-02 15:00:00,48.6,48.6,48.6,48.6
2019-02-02 16:00:00,49.39,49.39,49.39,49.39
2019-02-02 17:00:00,56.86,56.86,56.86,56.86
2019-02-02 18:00:00,57.91,57.91,57.91,57.91
2019-02-02 19:00:00,54.59,54.59,54.59,54.59
2019-02-02 20:00:00,50.43,50.43,50.43,50.43
2019-02-02 21:00:00,48.48,48.48,48.48,48.48
2019-02-02 22:00:00,48.49,48.49,48.49,48.49
2019-02-02 23:00:00,46.06,46.06,46.06,46.06
2019-02-03 00:00:00,45.17,47.9,44.8,42.3
2019-02-03 01:00:00,41.29,41.29,41.29,41.29
2019-02-03 02:00:00,40.48,40.48,40.48,40.48
2019-02-03 03:00:00,39.0,39.0,39.0,39.0
2019-02-03 04:00:00,38.9,38.9,38.9,38.9
2019-02-03 05:00:00,38.47,38.47,38.47,38.47
2019-02-03 06:00:00,39.88,39.88,39.88,39.88
2019-02-03 07:00:00,40.97,40.97,40.97,40.97
2019-02-03 08:00:00,43.8,43.8,43.8,43.8
2019-02-03 09:00:00,47.05,47.05,47.05,47.05
2019-02-03 10:00:00,49.33,49.33,49.33,49.33
2019-02-03 11:00:00,51.11,51.11,51.11,51.11
2019-02-03 12:00:00,50.35,50.35,50.35,50.35
2019-02-03 13:00:00,47.09,47.09,47.09,47.09
2019-02-03 14:00:00,45.14,45.14,45.14,45.14
2019-02-03 15:00:00,44.4,44.4,44.4,44.4
2019-02-03 16:00:00,45.79,45.79,45.79,45.79
2019-02-03 17:00:00,51.94,51.94,51.94,51.94
2019-02-03 18:00:00,59.54,59.54,59.54,59.54
2019-02-03 19:00:00,59.74,63.1,57.94,60.67
2019-02-03 20:00:00,57.29,63.1,54.69,57.4
2019-02-03 21:00:00,52.67,58.01,51.94,51.94
2019-02-03 22:00:00,51.73,56.76,51.04,46.25
2019-02-03 23:00:00,47.09,52.0,46.42,41.76
2019-02-04 00:00:00,43.7,48.11,43.7,40.0
2019-02-04 01:00:00,41.37,42.91,41.37,40.11
2019-02-04 02:00:00,40.48,41.8,40.48,39.42
2019-02-04 03:00:00,39.21,39.21,39.21,39.21
2019-02-04 04:00:00,38.55,38.55,38.55,38.55
2019-02-04 05:00:00,40.72,40.8,40.71,40.63
2019-02-04 06:00:00,49.23,49.61,49.05,47.16
2019-02-04 07:00:00,61.57,63.91,60.67,55.74
2019-02-04 08:00:00,60.44,58.57,58.93,55.34
2019-02-04 09:00:00,58.67,65.38,55.47,59.0
2019-02-04 10:00:00,53.89,65.88,48.15,53.0
2019-02-04 11:00:00,49.52,61.97,43.46,44.7
2019-02-04 12:00:00,46.58,58.29,41.69,41.69
2019-02-04 13:00:00,45.77,56.46,40.47,40.8
2019-02-04 14:00:00,59.91,55.68,41.01,45.4
2019-02-04 15:00:00,59.95,55.3,43.37,45.49
2019-02-04 16:00:00,59.95,57.84,43.82,46.59
2019-02-04 17:00:00,59.98,61.32,49.06,49.9
2019-02-04 18:00:00,59.95,66.15,46.78,46.78
2019-02-04 19:00:00,59.91,64.9,42.08,42.08
2019-02-04 20:00:00,59.8,62.99,39.42,40.59
2019-02-04 21:00:00,44.1,52.59,38.75,39.9
2019-02-04 22:00:00,43.1,57.97,38.52,39.7
2019-02-04 23:00:00,36.1,55.0,32.51,34.9
2019-02-06 00:00:00,42.8,42.8,42.8,42.8
2019-02-06 01:00:00,41.63,41.63,41.63,41.63
2019-02-06 02:00:00,41.06,41.62,40.98,40.5
2019-02-06 03:00:00,40.4,40.4,40.4,40.4
2019-02-06 04:00:00,41.38,41.38,41.38,41.38
2019-02-06 05:00:00,42.31,42.31,42.31,42.31
2019-02-06 06:00:00,51.17,51.67,51.1,50.66
2019-02-06 07:00:00,58.32,61.51,57.59,53.3
2019-02-06 08:00:00,59.59,61.31,59.01,55.93
2019-02-06 09:00:00,57.97,65.69,53.34,53.45
2019-02-06 10:00:00,57.93,62.1,53.54,55.37
2019-02-06 11:00:00,55.17,60.82,53.32,55.09
2019-02-06 12:00:00,55.7,55.17,53.19,54.94
2019-02-06 13:00:00,55.4,54.78,52.81,54.55
2019-02-06 14:00:00,52.93,52.93,52.93,52.93
2019-02-06 15:00:00,54.3,54.3,54.3,54.3
2019-02-06 16:00:00,56.73,56.73,56.73,56.73
2019-02-06 17:00:00,60.27,60.27,60.27,60.27
2019-02-06 18:00:00,62.4,62.4,62.4,62.4
2019-02-06 19:00:00,60.59,62.4,59.62,58.94
2019-02-06 20:00:00,56.3,56.09,55.8,54.37
2019-02-06 21:00:00,50.49,50.49,50.49,50.49
2019-02-06 22:00:00,49.5,49.5,49.5,49.5
2019-02-06 23:00:00,46.18,46.18,46.18,46.18
2019-02-07 00:00:00,46.25,46.25,46.25,46.25
2019-02-07 01:00:00,45.21,45.21,45.21,45.21
2019-02-07 02:00:00,41.24,41.24,41.24,41.24
2019-02-07 03:00:00,38.05,38.05,38.05,38.05
2019-02-07 04:00:00,37.0,37.0,37.0,37.0
2019-02-07 05:00:00,39.04,39.04,39.04,39.04
2019-02-07 06:00:00,48.06,48.06,48.06,48.06
2019-02-07 07:00:00,53.9,56.4,53.29,50.77
2019-02-07 08:00:00,56.02,58.36,53.04,54.79
2019-02-07 09:00:00,56.15,56.4,51.98,53.7
2019-02-07 10:00:00,53.96,56.4,51.47,53.17
2019-02-07 11:00:00,53.98,56.4,46.38,50.0
2019-02-07 12:00:00,53.96,50.04,43.24,49.45
2019-02-07 13:00:00,53.93,46.09,42.32,46.09
2019-02-07 14:00:00,53.93,42.58,40.75,42.58
2019-02-07 15:00:00,53.93,43.32,41.63,43.32
2019-02-07 16:00:00,53.93,46.2,41.77,46.28
2019-02-07 17:00:00,53.98,51.65,51.37,51.65
2019-02-07 18:00:00,53.98,59.17,51.4,49.76
2019-02-07 19:00:00,53.95,58.01,45.75,45.4
2019-02-07 20:00:00,53.99,57.57,46.07,43.19
2019-02-07 21:00:00,51.95,46.45,41.47,45.7
2019-02-07 22:00:00,51.95,45.18,38.71,43.55
2019-02-07 23:00:00,38.54,47.72,33.68,42.0
2019-02-08 00:00:00,35.02,47.83,32.73,46.85
2019-02-08 01:00:00,34.23,41.6,33.24,45.0
2019-02-08 02:00:00,33.56,40.33,32.57,46.0
2019-02-08 03:00:00,32.04,37.99,31.16,45.0
2019-02-08 04:00:00,35.82,36.52,35.71,37.4
2019-02-08 05:00:00,40.08,39.49,38.99,39.49
2019-02-08 06:00:00,54.96,46.5,45.85,46.5
2019-02-08 07:00:00,56.67,58.62,56.33,55.87
2019-02-08 08:00:00,57.96,58.07,57.94,57.83
2019-02-08 09:00:00,57.36,58.55,54.91,58.31
2019-02-08 10:00:00,57.9,59.04,51.35,59.04
2019-02-08 11:00:00,57.87,57.56,50.66,57.56
2019-02-08 12:00:00,55.98,54.13,44.59,54.13
2019-02-08 13:00:00,54.98,48.76,39.51,51.48
2019-02-08 14:00:00,55.45,47.32,38.77,48.31
2019-02-08 15:00:00,55.22,44.65,42.31,45.45
2019-02-08 16:00:00,54.98,44.94,43.98,45.8
2019-02-08 17:00:00,55.96,50.0,49.61,50.0
2019-02-08 18:00:00,55.95,56.85,50.66,52.34
2019-02-08 19:00:00,54.95,63.08,46.04,47.59
2019-02-08 20:00:00,53.91,52.69,35.88,47.4
2019-02-08 21:00:00,52.2,41.0,33.96,46.66
2019-02-08 22:00:00,42.77,48.35,27.56,46.43
2019-02-08 23:00:00,34.02,46.68,24.47,46.49
2019-02-09 00:00:00,35.1,46.71,0.02,46.2
2019-02-09 01:00:00,32.05,28.48,0.08,40.0
2019-02-09 02:00:00,34.08,30.04,-4.09,39.87
2019-02-09 03:00:00,35.09,25.02,-4.0,37.1
2019-02-09 04:00:00,34.06,20.79,0.06,33.18
2019-02-09 05:00:00,34.04,19.41,0.09,30.13
2019-02-09 06:00:00,45.78,31.94,0.05,38.0
2019-02-09 07:00:00,48.0,31.91,6.37,41.12
2019-02-09 08:00:00,54.96,44.0,12.08,43.82
2019-02-09 09:00:00,55.93,48.85,11.18,48.54
2019-02-09 10:00:00,55.95,45.67,10.64,49.9
2019-02-09 11:00:00,55.93,43.18,4.12,47.09
2019-02-09 12:00:00,53.95,42.84,0.05,46.82
2019-02-09 13:00:00,51.72,30.0,-0.1,43.6
2019-02-09 14:00:00,51.72,25.89,-2.05,38.9
2019-02-09 15:00:00,53.53,27.61,0.09,42.4
2019-02-09 16:00:00,54.97,37.19,9.64,43.35
2019-02-09 17:00:00,53.92,37.49,26.97,54.37
2019-02-09 18:00:00,48.95,46.33,36.17,50.98
2019-02-09 19:00:00,53.98,61.55,25.97,50.01
2019-02-09 20:00:00,54.98,42.68,16.96,52.01
2019-02-09 21:00:00,46.42,51.81,0.09,43.6
2019-02-09 22:00:00,35.09,51.36,12.91,46.3
2019-02-09 23:00:00,34.08,49.7,0.09,46.18
2019-02-10 00:00:00,39.09,34.54,22.88,45.55
2019-02-10 01:00:00,35.02,27.01,16.16,44.6
2019-02-10 02:00:00,30.08,27.4,16.02,44.6
2019-02-10 03:00:00,13.38,21.74,12.45,40.0
2019-02-10 04:00:00,11.11,19.25,10.19,37.2
2019-02-10 05:00:00,15.28,22.03,14.51,37.1
2019-02-10 06:00:00,26.01,21.7,7.01,50.0
2019-02-10 07:00:00,11.91,22.07,10.98,45.21
2019-02-10 08:00:00,21.29,28.54,20.62,45.0
2019-02-10 09:00:00,33.38,38.1,32.95,48.85
2019-02-10 10:00:00,37.09,40.82,36.75,49.29
2019-02-10 11:00:00,39.0,42.36,38.68,50.0
2019-02-10 12:00:00,33.14,39.91,32.5,54.9
2019-02-10 13:00:00,34.3,37.55,34.0,44.6
2019-02-10 14:00:00,31.59,35.91,31.2,45.4
2019-02-10 15:00:00,28.44,33.42,27.99,44.6
2019-02-10 16:00:00,33.07,34.86,32.61,46.67
2019-02-10 17:00:00,39.74,41.18,39.41,51.05
2019-02-10 18:00:00,49.24,49.43,49.19,51.37
2019-02-10 19:00:00,49.48,50.0,49.48,51.12
2019-02-10 20:00:00,43.1,45.24,43.1,49.73
2019-02-10 21:00:00,29.84,37.97,28.99,45.74
2019-02-10 22:00:00,34.37,37.7,34.37,44.3
