,1,2,3,4,5,6,7,8,9,10
322,50.26,50.26,50.26,27.42,89.63,27.42,27.42,162.92,50.26,75.1975
323,44.49,44.49,44.49,27.43,91.05,27.43,27.43,160.04,44.49,61.9725
324,41.24,41.24,41.24,27.68,88.75,27.68,27.68,154.01,41.24,55.8575
325,38.91,38.91,38.91,29.56,87.1,29.56,29.56,152.29,38.91,43.36
326,41.79,41.79,41.79,32.0,83.98,32.0,32.0,186.94,41.79,36.47
327,49.63,49.63,49.63,32.74,79.96,32.74,32.74,217.18,49.63,28.23
328,50.93,50.93,50.93,30.38,83.42,30.38,30.38,224.91,50.93,25.6175
329,51.25,51.25,51.25,38.0,100.67,38.0,38.0,262.0,51.25,29.07
330,50.93,50.93,50.93,30.32,90.16,30.32,30.32,260.04,50.93,32.3025
331,50.52,50.52,50.52,26.94,87.7,26.94,26.94,234.32,50.52,23.9125
332,49.61,49.61,49.61,25.74,74.58,25.74,25.74,215.04,49.61,26.605
333,44.3,44.3,44.3,23.82,62.74,23.82,23.82,204.39,44.3,14.4525
334,41.29,41.29,41.29,22.3,59.82,22.3,22.3,194.29,41.29,12.435
335,37.26,37.26,37.26,12.4,55.6,12.4,12.4,184.9,37.26,9.6425
336,35.18,35.18,35.18,16.14,48.98,16.14,16.14,222.01,35.18,4.6125
337,35.82,35.82,35.82,5.06,48.66,5.06,5.06,205.08,35.82,3.5675
338,34.99,34.99,34.99,0.11,47.7,0.11,0.11,194.62,34.99,3.2325
339,34.56,34.56,34.56,1.77,46.6,1.77,1.77,182.64,34.56,3.3625
340,30.8,30.8,30.8,7.13,48.0,7.13,7.13,187.83,30.8,3.5
341,33.41,33.41,33.41,17.86,51.52,17.86,17.86,190.58,33.41,3.2675
342,47.4,47.4,47.4,25.18,62.97,25.18,25.18,190.27,47.4,4.665
343,53.73,53.73,53.73,35.52,77.94,35.52,35.52,204.46,53.73,8.195
344,57.02,57.02,57.02,36.56,94.07,36.56,36.56,212.84,57.02,13.0
345,58.38,58.38,58.38,33.33,97.76,33.33,33.33,230.0,58.38,30.2575
346,56.54,56.54,56.54,25.34,90.69,25.34,25.34,222.39,56.54,18.9975
347,55.0,55.0,55.0,24.98,86.97,24.98,24.98,214.92,55.0,12.0
348,53.92,53.92,53.92,25.05,79.25,25.05,25.05,208.43,53.92,12.5225
349,53.31,53.31,53.31,25.12,76.64,25.12,25.12,200.0,53.31,7.8175
350,52.63,52.63,52.63,25.24,77.14,25.24,25.24,203.09,52.63,7.4775
351,52.12,52.12,52.12,30.17,76.98,30.17,30.17,213.98,52.12,5.2975
352,51.0,51.0,51.0,29.98,82.0,29.98,29.98,226.32,51.0,20.345
353,53.91,53.91,53.91,36.49,99.5,36.49,36.49,260.0,53.91,45.0025
354,46.35,46.35,46.35,35.46,98.02,35.46,35.46,267.03,46.35,63.86
355,42.73,42.73,42.73,35.28,95.01,35.28,35.28,261.41,42.73,70.2925
356,40.32,40.32,40.32,33.65,77.2,33.65,33.65,243.62,40.32,73.845
357,39.93,39.93,39.93,29.57,67.18,29.57,29.57,220.1,39.93,71.48
358,39.66,39.66,39.66,33.59,63.19,33.59,33.59,212.85,39.66,72.695
359,32.04,32.04,32.04,30.46,55.42,30.46,30.46,209.41,32.04,70.0
360,29.23,29.23,29.23,28.38,58.41,28.38,28.38,225.92,29.23,56.1225
361,29.26,29.26,29.26,30.26,55.65,30.26,30.26,216.0,29.26,60.525
362,32.64,32.64,32.64,29.92,52.16,29.92,29.92,189.49,32.64,56.63
363,32.41,32.41,32.41,29.39,51.18,29.39,29.39,181.98,32.41,52.7525
364,33.06,33.06,33.06,29.64,49.51,29.64,29.64,174.98,33.06,71.44
365,33.22,33.22,33.22,31.1,48.52,31.1,31.1,165.91,33.22,122.53
366,46.63,46.63,46.63,39.04,48.74,39.04,39.04,118.71,46.63,136.7775
367,53.8,53.8,53.8,45.42,51.43,45.42,45.42,119.45,53.8,153.9975
368,55.73,55.73,55.73,52.4,61.16,52.4,52.4,125.86,55.73,158.38
369,53.83,53.83,53.83,47.0,64.75,47.0,47.0,129.46,53.83,159.9775
370,54.22,54.22,54.22,43.51,63.77,43.51,43.51,125.99,54.22,164.455
371,54.92,54.92,54.92,42.1,62.13,42.1,42.1,131.83,54.92,164.0025
372,53.65,53.65,53.65,40.36,55.01,40.36,40.36,123.01,53.65,151.1625
373,52.69,52.69,52.69,41.16,50.66,41.16,41.16,122.49,52.69,158.9975
374,53.55,53.55,53.55,42.91,49.48,42.91,42.91,102.67,53.55,162.355
375,53.72,53.72,53.72,46.0,50.65,46.0,46.0,121.95,53.72,172.2975
376,54.83,54.83,54.83,46.45,57.7,46.45,46.45,115.0,54.83,189.93
377,54.01,54.01,54.01,44.61,65.01,44.61,44.61,125.42,54.01,189.0025
378,52.67,52.67,52.67,43.15,66.4,43.15,43.15,112.4,52.67,182.5975
379,50.92,50.92,50.92,38.86,63.76,38.86,38.86,97.49,50.92,170.74
380,39.81,39.81,39.81,33.42,57.47,33.42,33.42,90.14,39.81,183.17
381,39.29,39.29,39.29,30.8,52.98,30.8,30.8,97.09,39.29,151.5125
382,39.91,39.91,39.91,31.56,53.2,31.56,31.56,93.85,39.91,141.69
383,30.77,30.77,30.77,28.64,50.56,28.64,28.64,87.2,30.77,119.41
384,26.35,26.35,26.35,27.36,47.99,27.36,27.36,78.08,26.35,101.7175
385,25.23,25.23,25.23,27.16,47.74,27.16,27.16,34.0,25.23,98.5925
386,22.77,22.77,22.77,26.58,47.18,26.58,26.58,12.33,22.77,93.12
387,24.02,24.02,24.02,25.71,46.09,25.71,25.71,10.09,24.02,85.165
388,25.63,25.63,25.63,26.01,45.8,26.01,26.01,12.83,25.63,94.335
389,28.06,28.06,28.06,27.97,45.42,27.97,27.97,36.16,28.06,102.8875
390,35.38,35.38,35.38,31.09,46.46,31.09,31.09,92.03,35.38,127.065
391,46.04,46.04,46.04,40.2,47.64,40.2,40.2,102.8,46.04,141.485
392,49.96,49.96,49.96,43.8,47.42,43.8,43.8,126.0,49.96,151.5925
393,50.56,50.56,50.56,42.94,51.13,42.94,42.94,100.9,50.56,138.935
394,46.1,46.1,46.1,42.34,56.5,42.34,42.34,112.03,46.1,135.2
395,46.02,46.02,46.02,40.79,59.94,40.79,40.79,111.25,46.02,129.0
396,43.94,43.94,43.94,41.04,55.51,41.04,41.04,100.58,43.94,125.2
397,46.64,46.64,46.64,39.94,52.82,39.94,39.94,111.65,46.64,130.7
398,55.0,55.0,55.0,39.02,49.95,39.02,39.02,127.38,55.0,137.615
399,55.9,55.9,55.9,43.01,53.48,43.01,43.01,168.85,55.9,160.5775
400,57.43,57.43,57.43,42.8,60.6,42.8,42.8,199.85,57.43,180.19
401,58.72,58.72,58.72,45.79,67.05,45.79,45.79,249.99,58.72,192.99
402,55.06,55.06,55.06,46.0,72.0,46.0,46.0,254.37,55.06,198.7275
403,53.85,53.85,53.85,44.66,67.78,44.66,44.66,237.28,53.85,193.0525
404,49.52,49.52,49.52,40.99,62.45,40.99,40.99,220.0,49.52,177.91
405,42.35,42.35,42.35,33.9,56.61,33.9,33.9,215.94,42.35,165.68
406,42.44,42.44,42.44,33.38,57.07,33.38,33.38,209.16,42.44,146.4975
407,41.11,41.11,41.11,33.0,51.34,33.0,33.0,180.0,41.11,132.2225
408,42.26,42.26,42.26,22.15,50.22,22.15,22.15,188.94,42.26,122.0725
409,40.91,40.91,40.91,24.86,47.94,24.86,24.86,192.68,40.91,120.575
410,43.77,43.77,43.77,22.24,47.67,22.24,22.24,180.09,43.77,120.0025
411,45.05,45.05,45.05,25.36,46.6,25.36,25.36,188.09,45.05,120.0
412,47.89,47.89,47.89,25.39,46.72,25.39,25.39,193.99,47.89,125.86
413,49.79,49.79,49.79,25.96,47.58,25.96,25.96,205.07,49.79,135.1225
414,54.77,54.77,54.77,22.99,61.19,22.99,22.99,229.1,54.77,159.5175
415,73.08,73.08,73.08,28.46,73.06,28.46,28.46,273.71,73.08,187.7075
416,76.86,76.86,76.86,28.1,78.92,28.1,28.1,294.4,76.86,199.655
417,74.32,74.32,74.32,37.73,75.65,37.73,37.73,290.64,74.32,193.1325
418,70.51,70.51,70.51,35.21,72.03,35.21,35.21,275.4,70.51,173.7125
419,69.02,69.02,69.02,33.34,66.39,33.34,33.34,265.1,69.02,164.4875
420,68.94,68.94,68.94,29.2,60.06,29.2,29.2,250.0,68.94,153.955
421,65.27,65.27,65.27,31.55,57.7,31.55,31.55,244.27,65.27,151.6775
422,67.44,67.44,67.44,34.78,59.41,34.78,34.78,243.02,67.44,159.2325
423,68.14,68.14,68.14,35.09,57.39,35.09,35.09,249.22,68.14,166.42
424,69.0,69.0,69.0,37.27,54.54,37.27,37.27,260.0,69.0,175.45
425,75.04,75.04,75.04,41.3,59.94,41.3,41.3,278.0,75.04,187.1725
426,76.13,76.13,76.13,43.04,55.08,43.04,43.04,276.39,76.13,183.88
427,72.46,72.46,72.46,41.91,51.42,41.91,41.91,255.03,72.46,174.355
428,61.83,61.83,61.83,38.59,46.97,38.59,38.59,237.28,61.83,147.4175
429,59.24,59.24,59.24,35.13,45.63,35.13,35.13,224.19,59.24,139.1575
430,56.7,56.7,56.7,33.48,42.95,33.48,33.48,190.78,56.7,119.815
431,53.16,53.16,53.16,31.22,37.83,31.22,31.22,175.49,53.16,106.4325
432,52.47,52.47,52.47,33.1,36.68,33.1,33.1,169.01,52.47,102.8375
433,53.18,53.18,53.18,30.67,35.94,30.67,30.67,163.48,53.18,98.64
434,54.73,54.73,54.73,29.47,34.74,29.47,29.47,162.93,54.73,93.36
435,51.15,51.15,51.15,28.79,35.96,28.79,28.79,160.01,51.15,94.2225
436,52.25,52.25,52.25,27.71,36.7,27.71,27.71,163.16,52.25,95.3675
437,50.93,50.93,50.93,27.26,37.95,27.26,27.26,165.59,50.93,102.9625
438,49.04,49.04,49.04,27.82,41.59,27.82,27.82,198.39,49.04,125.8425
439,50.56,50.56,50.56,30.01,46.68,30.01,30.01,227.42,50.56,140.3675
440,55.71,55.71,55.71,31.47,55.15,31.47,31.47,261.65,55.71,155.43
441,56.62,56.62,56.62,35.2,54.5,35.2,35.2,252.67,56.62,147.0975
442,63.13,63.13,63.13,35.2,52.73,35.2,35.2,221.75,63.13,140.21
443,57.33,57.33,57.33,34.47,54.5,34.47,34.47,193.62,57.33,135.245
444,55.26,55.26,55.26,33.36,52.21,33.36,33.36,170.14,55.26,138.2575
445,54.38,54.38,54.38,29.9,52.11,29.9,29.9,160.47,54.38,143.195
446,52.55,52.55,52.55,29.92,52.37,29.92,29.92,164.13,52.55,147.7525
447,55.41,55.41,55.41,30.86,51.34,30.86,30.86,180.5,55.41,164.6425
448,62.93,62.93,62.93,33.07,51.89,33.07,33.07,179.26,62.93,175.9625
449,67.15,67.15,67.15,42.98,54.7,42.98,42.98,173.99,67.15,189.025
450,68.91,68.91,68.91,44.24,52.75,44.24,44.24,167.34,68.91,184.4425
451,57.37,57.37,57.37,43.89,45.39,43.89,43.89,135.61,57.37,172.36
452,54.61,54.61,54.61,41.14,40.37,41.14,41.14,125.05,54.61,163.315
453,52.32,52.32,52.32,36.74,37.28,36.74,36.74,120.9,52.32,153.6825
454,51.53,51.53,51.53,40.0,35.39,40.0,40.0,118.08,51.53,148.7925
455,49.8,49.8,49.8,36.15,29.98,36.15,36.15,97.16,49.8,137.7775
456,47.74,47.74,47.74,34.24,30.33,34.24,34.24,90.05,47.74,145.895
457,47.01,47.01,47.01,34.01,28.4,34.01,34.01,78.94,47.01,139.5575
458,48.8,48.8,48.8,33.08,26.62,33.08,33.08,75.05,48.8,141.3125
459,48.9,48.9,48.9,32.1,25.13,32.1,32.1,72.13,48.9,139.9925
460,49.63,49.63,49.63,31.5,28.76,31.5,31.5,70.99,49.63,144.0375
461,49.53,49.53,49.53,34.23,30.92,34.23,34.23,87.7,49.53,156.3475
462,46.69,46.69,46.69,45.63,35.56,45.63,45.63,96.26,46.69,179.1175
463,46.76,46.76,46.76,55.97,40.23,55.97,55.97,118.95,46.76,205.705
464,50.88,50.88,50.88,60.0,42.27,60.0,60.0,140.51,50.88,222.3125
465,52.38,52.38,52.38,57.01,38.9,57.01,57.01,130.27,52.38,216.515
466,50.07,50.07,50.07,50.63,38.01,50.63,50.63,128.47,50.07,207.0
467,49.33,49.33,49.33,48.17,37.95,48.17,48.17,111.95,49.33,192.4
468,48.98,48.98,48.98,43.96,37.92,43.96,43.96,94.15,48.98,186.99
469,47.4,47.4,47.4,43.02,36.84,43.02,43.02,85.54,47.4,186.81
470,53.2,53.2,53.2,43.11,36.8,43.11,43.11,105.37,53.2,183.6125
471,55.39,55.39,55.39,44.95,38.92,44.95,44.95,111.32,55.39,192.3875
472,58.02,58.02,58.02,46.0,40.3,46.0,46.0,134.86,58.02,203.0925
473,66.68,66.68,66.68,55.91,51.39,55.91,55.91,176.05,66.68,221.825
474,69.43,69.43,69.43,57.05,57.52,57.05,57.05,192.74,69.43,223.4375
475,69.75,69.75,69.75,54.02,45.34,54.02,54.02,180.0,69.75,212.18
476,67.83,67.83,67.83,48.68,35.9,48.68,48.68,152.33,67.83,183.52
477,57.37,57.37,57.37,41.51,31.97,41.51,41.51,137.91,57.37,169.43
478,59.56,59.56,59.56,40.0,29.49,40.0,40.0,131.76,59.56,166.3325
479,52.07,52.07,52.07,34.03,25.3,34.03,34.03,121.39,52.07,152.0
480,55.54,55.54,55.54,33.17,24.85,33.17,33.17,119.19,55.54,149.3075
481,53.02,53.02,53.02,33.01,19.32,33.01,33.01,117.87,53.02,145.9125
482,52.1,52.1,52.1,32.28,8.94,32.28,32.28,110.92,52.1,144.5825
483,51.31,51.31,51.31,32.42,0.9,32.42,32.42,113.14,51.31,140.805
484,51.14,51.14,51.14,32.9,0.02,32.9,32.9,119.15,51.14,140.1175
485,53.23,53.23,53.23,33.0,13.69,33.0,33.0,120.73,53.23,141.2
486,67.16,67.16,67.16,37.98,27.47,37.98,37.98,148.76,67.16,143.2325
487,79.62,79.62,79.62,49.77,35.32,49.77,49.77,207.59,79.62,157.38
488,88.06,88.06,88.06,52.36,37.23,52.36,52.36,223.15,88.06,166.3025
489,86.01,86.01,86.01,48.07,35.29,48.07,48.07,215.79,86.01,172.8
490,80.04,80.04,80.04,42.1,33.01,42.1,42.1,206.51,80.04,170.6475
491,75.0,75.0,75.0,39.11,33.38,39.11,39.11,206.43,75.0,166.1975
492,70.65,70.65,70.65,37.29,33.69,37.29,37.29,190.0,70.65,153.215
493,71.56,71.56,71.56,38.1,35.34,38.1,38.1,170.08,71.56,137.7725
494,72.03,72.03,72.03,42.6,37.11,42.6,42.6,169.29,72.03,142.385
495,76.49,76.49,76.49,47.71,42.52,47.71,47.71,190.0,76.49,140.5875
496,81.08,81.08,81.08,49.97,44.67,49.97,49.97,177.44,81.08,154.2025
497,88.35,88.35,88.35,55.81,45.63,55.81,55.81,179.99,88.35,165.505
498,88.5,88.5,88.5,55.29,45.05,55.29,55.29,165.05,88.5,160.3225
499,79.93,79.93,79.93,50.7,44.91,50.7,50.7,145.81,79.93,145.9975
500,73.69,73.69,73.69,43.75,35.59,43.75,43.75,139.73,73.69,136.0
501,68.34,68.34,68.34,40.42,31.96,40.42,40.42,132.25,68.34,127.6575
502,59.83,59.83,59.83,37.52,31.81,37.52,37.52,133.59,59.83,122.8725
503,54.93,54.93,54.93,33.01,24.09,33.01,33.01,120.01,54.93,116.7975
504,54.19,54.19,54.19,34.7,9.1,34.7,34.7,123.58,54.19,114.97
505,54.05,54.05,54.05,33.87,13.92,33.87,33.87,120.3,54.05,115.5275
506,53.52,53.52,53.52,32.6,11.08,32.6,32.6,119.99,53.52,106.3025
507,51.97,51.97,51.97,32.42,11.51,32.42,32.42,121.8,51.97,106.3025
508,51.96,51.96,51.96,32.64,16.24,32.64,32.64,123.57,51.96,115.3275
509,52.03,52.03,52.03,33.0,28.49,33.0,33.0,123.68,52.03,109.41
510,62.33,62.33,62.33,39.12,32.23,39.12,39.12,120.0,62.33,112.24
511,73.91,73.91,73.91,49.26,37.66,49.26,49.26,148.35,73.91,119.985
512,80.23,80.23,80.23,56.53,51.52,56.53,56.53,186.0,80.23,126.15
513,76.6,76.6,76.6,50.5,45.42,50.5,50.5,207.46,76.6,146.9075
514,74.19,74.19,74.19,46.27,46.95,46.27,46.27,211.25,74.19,153.5075
515,70.06,70.06,70.06,45.02,50.06,45.02,45.02,209.69,70.06,161.0
516,62.07,62.07,62.07,42.82,52.08,42.82,42.82,200.83,62.07,156.68
517,58.45,58.45,58.45,43.45,50.69,43.45,43.45,188.54,58.45,152.53
518,59.69,59.69,59.69,49.96,51.36,49.96,49.96,185.88,59.69,156.0
519,65.09,65.09,65.09,52.4,54.49,52.4,52.4,196.5,65.09,161.0
520,70.21,70.21,70.21,55.63,57.31,55.63,55.63,197.25,70.21,174.2075
521,78.8,78.8,78.8,62.07,64.48,62.07,62.07,222.31,78.8,184.23
522,74.13,74.13,74.13,65.09,66.77,65.09,65.09,230.82,74.13,194.16
523,64.46,64.46,64.46,59.58,63.89,59.58,59.58,214.32,64.46,194.7975
524,58.34,58.34,58.34,52.52,54.93,52.52,52.52,207.14,58.34,174.0
525,55.38,55.38,55.38,47.01,52.91,47.01,47.01,190.33,55.38,169.0
526,56.59,56.59,56.59,43.99,51.79,43.99,43.99,193.52,56.59,169.01
527,53.72,53.72,53.72,41.2,45.82,41.2,41.2,175.07,53.72,154.62
528,53.2,53.2,53.2,40.1,44.61,40.1,40.1,171.69,53.2,140.8575
529,53.92,53.92,53.92,39.23,43.39,39.23,39.23,183.01,53.92,134.1
530,53.11,53.11,53.11,38.34,44.38,38.34,38.34,185.22,53.11,134.08
531,51.19,51.19,51.19,36.32,42.31,36.32,36.32,179.73,51.19,134.93
532,51.02,51.02,51.02,36.6,38.91,36.6,36.6,179.04,51.02,138.78
533,55.05,55.05,55.05,41.97,41.97,41.97,41.97,179.49,55.05,157.13
534,63.96,63.96,63.96,47.0,42.4,47.0,47.0,168.23,63.96,198.7775
535,82.55,82.55,82.55,58.74,45.88,58.74,58.74,172.45,82.55,248.9975
536,92.15,92.15,92.15,66.62,50.0,66.62,66.62,184.93,92.15,256.61
537,93.65,93.65,93.65,64.86,56.92,64.86,64.86,195.31,93.65,255.285
538,91.93,91.93,91.93,61.68,58.15,61.68,61.68,195.34,91.93,244.0
539,88.07,88.07,88.07,57.42,58.95,57.42,57.42,195.87,88.07,230.485
540,84.96,84.96,84.96,55.36,56.63,55.36,55.36,195.41,84.96,225.3875
541,83.99,83.99,83.99,53.68,52.0,53.68,53.68,186.29,83.99,221.5225
542,85.59,85.59,85.59,51.2,51.0,51.2,51.2,184.49,85.59,220.3225
543,86.87,86.87,86.87,53.54,53.65,53.54,53.54,190.0,86.87,224.0025
544,84.96,84.96,84.96,54.75,58.3,54.75,54.75,194.0,84.96,234.0
545,90.01,90.01,90.01,62.35,63.09,62.35,62.35,214.95,90.01,244.83
546,93.76,93.76,93.76,68.64,66.13,68.64,68.64,239.49,93.76,243.9975
547,90.54,90.54,90.54,60.4,63.29,60.4,60.4,242.97,90.54,214.94
548,78.49,78.49,78.49,55.53,58.16,55.53,55.53,224.96,78.49,212.9025
549,68.93,68.93,68.93,47.16,52.8,47.16,47.16,204.84,68.93,190.14
550,65.1,65.1,65.1,43.9,51.2,43.9,43.9,201.0,65.1,177.3125
551,59.0,59.0,59.0,41.51,47.18,41.51,41.51,179.97,59.0,158.6
552,61.88,61.88,61.88,36.23,44.8,36.23,36.23,183.33,61.88,154.7575
553,59.08,59.08,59.08,37.6,40.67,37.6,37.6,179.61,59.08,151.3
554,57.9,57.9,57.9,36.76,41.24,36.76,36.76,178.3,57.9,149.5025
555,56.37,56.37,56.37,35.1,40.24,35.1,35.1,177.46,56.37,146.45
556,56.95,56.95,56.95,36.47,39.78,36.47,36.47,177.61,56.95,150.9525
557,61.53,61.53,61.53,36.66,39.9,36.66,36.66,187.48,61.53,159.27
558,75.98,75.98,75.98,44.54,40.56,44.54,44.54,225.19,75.98,193.2525
559,99.07,99.07,99.07,58.29,41.97,58.29,58.29,265.0,99.07,231.855
560,113.07,113.07,113.07,66.74,46.0,66.74,66.74,300.02,113.07,250.18
561,111.23,111.23,111.23,65.0,50.54,65.0,65.0,299.39,111.23,256.4075
562,108.25,108.25,108.25,61.12,53.09,61.12,61.12,275.88,108.25,246.8825
563,103.69,103.69,103.69,58.84,54.34,58.84,58.84,270.0,103.69,227.1025
564,98.33,98.33,98.33,56.61,51.86,56.61,56.61,245.84,98.33,217.97
565,92.63,92.63,92.63,53.29,45.99,53.29,53.29,240.08,92.63,211.8225
566,89.86,89.86,89.86,52.0,44.34,52.0,52.0,244.0,89.86,211.0775
567,90.45,90.45,90.45,53.06,45.93,53.06,53.06,256.49,90.45,212.9025
568,95.01,95.01,95.01,54.01,52.0,54.01,54.01,273.57,95.01,224.1275
569,106.82,106.82,106.82,60.79,61.98,60.79,60.79,307.38,106.82,247.1275
570,121.46,121.46,121.46,65.1,65.0,65.1,65.1,341.85,121.46,252.465
571,102.06,102.06,102.06,59.79,62.91,59.79,59.79,315.31,102.06,241.005
572,89.34,89.34,89.34,49.17,59.3,49.17,49.17,274.98,89.34,218.925
573,74.43,74.43,74.43,44.32,55.76,44.32,44.32,250.0,74.43,191.5275
574,69.92,69.92,69.92,43.7,53.93,43.7,43.7,226.81,69.92,175.9375
575,63.79,63.79,63.79,40.67,47.89,40.67,40.67,206.92,63.79,161.075
576,64.63,64.63,64.63,36.19,46.62,36.19,36.19,215.98,64.63,154.13
577,60.64,60.64,60.64,35.09,43.09,35.09,35.09,212.9,60.64,148.71
578,57.8,57.8,57.8,37.01,43.0,37.01,37.01,203.75,57.8,146.0625
579,55.44,55.44,55.44,35.14,42.59,35.14,35.14,196.24,55.44,144.255
580,55.28,55.28,55.28,33.11,42.2,33.11,33.11,198.99,55.28,146.445
581,58.98,58.98,58.98,33.01,45.66,33.01,33.01,219.03,58.98,154.625
582,71.1,71.1,71.1,34.12,61.95,34.12,34.12,279.96,71.1,179.36
583,84.48,84.48,84.48,37.1,70.0,37.1,37.1,356.24,84.48,213.2825
584,97.0,97.0,97.0,42.42,75.62,42.42,42.42,399.85,97.0,242.9075
585,93.64,93.64,93.64,44.97,79.67,44.97,44.97,399.01,93.64,240.4125
586,85.0,85.0,85.0,45.96,74.95,45.96,45.96,360.0,85.0,218.265
587,78.0,78.0,78.0,44.89,72.2,44.89,44.89,347.4,78.0,204.7525
588,71.81,71.81,71.81,43.67,69.02,43.67,43.67,328.92,71.81,195.04
589,69.87,69.87,69.87,41.14,67.0,41.14,41.14,305.0,69.87,190.98
590,68.64,68.64,68.64,39.61,65.91,39.61,39.61,310.0,68.64,191.1275
591,65.58,65.58,65.58,41.51,66.01,41.51,41.51,313.0,65.58,191.72
592,65.08,65.08,65.08,43.53,67.35,43.53,43.53,318.67,65.08,200.25
593,70.87,70.87,70.87,46.25,71.69,46.25,46.25,366.43,70.87,217.1425
594,71.74,71.74,71.74,49.99,71.41,49.99,49.99,399.06,71.74,213.9825
595,58.51,58.51,58.51,45.84,65.17,45.84,45.84,373.75,58.51,196.325
596,50.78,50.78,50.78,43.01,62.52,43.01,43.01,309.68,50.78,182.395
597,51.12,51.12,51.12,38.25,55.26,38.25,38.25,265.0,51.12,168.3125
598,47.16,47.16,47.16,40.57,53.5,40.57,40.57,240.89,47.16,156.0775
599,42.9,42.9,42.9,36.02,47.7,36.02,36.02,215.17,42.9,146.3175
600,44.29,44.29,44.29,34.39,50.95,34.39,34.39,209.57,44.29,146.365
601,42.61,42.61,42.61,33.64,49.57,33.64,33.64,212.36,42.61,141.5475
602,42.51,42.51,42.51,32.4,46.9,32.4,32.4,215.41,42.51,137.965
603,41.96,41.96,41.96,29.84,44.69,29.84,29.84,209.89,41.96,137.0
604,41.65,41.65,41.65,29.33,46.1,29.33,29.33,209.14,41.65,137.0
605,40.72,40.72,40.72,29.04,51.02,29.04,29.04,215.09,40.72,138.32
606,41.53,41.53,41.53,30.02,57.33,30.02,30.02,240.16,41.53,163.39
607,42.36,42.36,42.36,29.49,69.05,29.49,29.49,294.88,42.36,190.295
608,51.37,51.37,51.37,31.17,73.95,31.17,31.17,312.32,51.37,202.8925
609,56.28,56.28,56.28,34.61,71.73,34.61,34.61,312.69,56.28,203.3075
610,58.62,58.62,58.62,38.92,73.91,38.92,38.92,300.02,58.62,196.9975
611,59.18,59.18,59.18,41.16,72.0,41.16,41.16,282.65,59.18,187.6825
612,56.72,56.72,56.72,41.86,70.0,41.86,41.86,259.68,56.72,183.41
613,57.44,57.44,57.44,38.23,65.91,38.23,38.23,241.54,57.44,174.87
614,53.32,53.32,53.32,36.03,66.33,36.03,36.03,238.24,53.32,174.9
615,52.8,52.8,52.8,34.56,68.15,34.56,34.56,236.76,52.8,175.8025
616,52.44,52.44,52.44,35.81,68.75,35.81,35.81,240.11,52.44,173.17
617,55.95,55.95,55.95,39.99,73.73,39.99,39.99,268.08,55.95,177.65
618,57.92,57.92,57.92,42.0,70.36,42.0,42.0,262.46,57.92,182.0
619,53.78,53.78,53.78,35.47,63.15,35.47,35.47,224.45,53.78,156.1725
620,47.98,47.98,47.98,31.27,61.98,31.27,31.27,217.43,47.98,162.325
621,44.99,44.99,44.99,27.53,54.93,27.53,27.53,171.34,44.99,148.745
622,43.9,43.9,43.9,29.09,54.71,29.09,29.09,142.94,43.9,145.035
623,37.75,37.75,37.75,27.5,47.77,27.5,27.5,122.34,37.75,123.2425
624,28.42,28.42,28.42,28.09,46.83,28.09,28.09,131.59,28.42,131.595
625,24.48,24.48,24.48,27.73,44.97,27.73,27.73,115.02,24.48,125.18
626,19.98,19.98,19.98,26.13,43.32,26.13,26.13,108.65,19.98,120.6475
627,18.13,18.13,18.13,23.4,42.04,23.4,23.4,100.94,18.13,121.475
628,13.61,13.61,13.61,21.98,42.27,21.98,21.98,103.06,13.61,119.125
629,15.34,15.34,15.34,26.17,44.93,26.17,26.17,110.03,15.34,130.5575
630,3.65,3.65,3.65,28.83,51.25,28.83,28.83,104.03,3.65,149.1675
631,24.47,24.47,24.47,42.2,61.57,42.2,42.2,138.79,24.47,179.0125
632,27.04,27.04,27.04,41.56,66.79,41.56,41.56,138.23,27.04,195.81
633,32.97,32.97,32.97,40.29,66.12,40.29,40.29,128.79,32.97,202.7575
634,39.06,39.06,39.06,42.71,65.47,42.71,42.71,128.74,39.06,198.33
635,44.05,44.05,44.05,39.95,65.94,39.95,39.95,127.8,44.05,193.59
636,46.86,46.86,46.86,38.02,65.78,38.02,38.02,126.24,46.86,190.25
637,42.97,42.97,42.97,40.72,65.54,40.72,40.72,135.78,42.97,182.55
638,41.18,41.18,41.18,43.93,65.84,43.93,43.93,139.66,41.18,181.675
639,40.5,40.5,40.5,45.22,66.16,45.22,45.22,138.69,40.5,183.03
640,41.18,41.18,41.18,43.17,65.9,43.17,43.17,137.58,41.18,187.395
641,47.25,47.25,47.25,47.08,68.17,47.08,47.08,141.17,47.25,197.0025
642,52.64,52.64,52.64,51.21,70.48,51.21,51.21,125.96,52.64,199.22
643,52.96,52.96,52.96,47.12,63.99,47.12,47.12,114.73,52.96,190.2275
644,50.44,50.44,50.44,43.86,59.64,43.86,43.86,104.04,50.44,178.245
645,47.74,47.74,47.74,40.6,55.75,40.6,40.6,110.1,47.74,164.6025
646,50.82,50.82,50.82,36.61,53.1,36.61,36.61,101.19,50.82,161.7175
647,44.81,44.81,44.81,33.14,49.94,33.14,33.14,86.31,44.81,152.9525
648,42.4,42.4,42.4,27.54,46.87,27.54,27.54,82.03,42.4,148.1575
649,40.97,40.97,40.97,26.84,44.93,26.84,26.84,84.03,40.97,145.065
650,40.42,40.42,40.42,25.64,43.83,25.64,25.64,81.59,40.42,139.14
